sector,Company,기준가,Date,Volume,close,high,low,open,배당성향,gold,유가,Trend_B,Trend_F,C_operation,C_Investing,C_Finance,매출이익,순이익,영업이익,EPS,PBR,PER,UpDI,DownDI,DMI,수익률
Consumer Discretionary,AAPL.UW.Equity,1443.744373,2013-04-01,678.417299,63.25,63.61,55.01,441.9,26.0817,1469,92.02,54,56,7828,-6507,-2126,43603,9547,12558,1.4,3.1,10.6,14.58,33.14,0.43995172,0.031630555
Consumer Discretionary,AAPL.UW.Equity,1445.309591,2013-05-01,516.843635,64.24,66.53,59.85,444.46,26.0817,1394.5,94.51,46,53,7828,-6507,-2126,43603,9547,12558,1.4,3.1,10.6,17.31,30.04,0.576231691,1.565217391
Consumer Discretionary,AAPL.UW.Equity,1433.385556,2013-06-01,400.825033,56.58,64.91,55.55,450.73,40.6056,1192,95.77,46,53,7828,-6507,-2126,43603,9547,12558,1.4,3.1,10.6,15.04,32.11,0.46838991,-11.92403487
Consumer Discretionary,AAPL.UW.Equity,1447.630872,2013-07-01,409.214309,64.64,65.33,57.32,402.69,40.6056,1314.5,104.67,45,51,9908,611,-7508,35323,6900,9201,1.1,2.9,9.9,13.78,28.16,0.489346591,14.24531637
Consumer Discretionary,AAPL.UW.Equity,1455.273199,2013-08-01,476.014084,69.58,73.39,64.75,455.75,40.6056,1394.75,106.57,47,53,9908,611,-7508,35323,6900,9201,1.1,2.9,9.9,23.57,24.64,0.956574675,7.642326733
Consumer Discretionary,AAPL.UW.Equity,1453.160523,2013-09-01,533.872528,68.11,72.56,63.89,493.1,36.7106,1326.5,106.29,92,76,9908,611,-7508,35323,6900,9201,1.1,2.9,9.9,20.62,22.8,0.904385965,-2.112676056
Consumer Discretionary,AAPL.UW.Equity,1462.718591,2013-10-01,466.521622,74.62,77.04,68.33,478.45,36.7106,1324,100.54,66,67,22670,-15103,-7749,37472,7512,10030,1.2,3.5,12,24.44,19.85,1.231234257,9.558067831
Consumer Discretionary,AAPL.UW.Equity,1469.177985,2013-11-01,351.786771,79.44,79.76,73.2,524.02,36.7106,1253,93.86,59,65,22670,-15103,-7749,37472,7512,10030,1.2,3.5,12,26.13,17.88,1.461409396,6.459394264
Consumer Discretionary,AAPL.UW.Equity,1470.084329,2013-12-01,464.431303,80.16,82.16,76.98,558,20.9532,1204.5,97.63,52,62,22670,-15103,-7749,37472,7512,10030,1.2,3.5,12,27.8,16.4,1.695121951,0.906344411
Consumer Discretionary,AAPL.UW.Equity,1459.293411,2014-01-01,559.446517,71.51,80.02,70.51,555.68,20.9532,1251,94.62,50,60,13538,11741,-20407,57594,13072,17463,2.1,3.9,13.9,23.61,24.04,0.982113145,-10.79091816
Consumer Discretionary,AAPL.UW.Equity,1464.42556,2014-02-01,357.600173,75.18,78.74,71.33,502.61,20.9532,1326.5,100.82,46,53,13538,11741,-20407,57594,13072,17463,2.1,3.9,13.9,20.82,21.2,0.982075472,5.13214935
Consumer Discretionary,AAPL.UW.Equity,1466.420772,2014-03-01,338.51776,76.68,78.43,74.69,523.42,25.9709,1291.75,100.8,43,49,13538,11741,-20407,57594,13072,17463,2.1,3.9,13.9,19.49,19.84,0.982358871,1.995211492
Consumer Discretionary,AAPL.UW.Equity,1476.358174,2014-04-01,436.834384,84.3,85.63,73.05,537.76,25.9709,1288.5,102.07,49,52,10255,-22214,5987,45646,10223,13593,1.7,3.8,12.8,27.02,15.88,1.701511335,9.937402191
Consumer Discretionary,AAPL.UW.Equity,1483.629823,2014-05-01,349.138167,90.43,92.02,82.9,592,25.9709,1250.5,102.18,48,50,10255,-22214,5987,45646,10223,13593,1.7,3.8,12.8,33.18,13.61,2.437913299,7.271648873
Consumer Discretionary,AAPL.UW.Equity,1486.394392,2014-06-01,305.925127,92.93,95.05,88.94,633.96,36.4731,1315,105.79,56,55,10255,-22214,5987,45646,10223,13593,1.7,3.8,12.8,13.53,57.29,0.23616687,2.76456928
Consumer Discretionary,AAPL.UW.Equity,1489.23524,2014-07-01,247.395089,95.57,99.44,92.57,93.52,36.4731,1285.25,103.59,49,53,13250,2997,-15380,37432,7748,10282,1.3,4.6,15,13.42,56.81,0.236226017,2.84084795
Consumer Discretionary,AAPL.UW.Equity,1496.48647,2014-08-01,226.230386,102.5,102.9,93.28,94.9,36.4731,1285.75,96.54,48,54,13250,2997,-15380,37432,7748,10282,1.3,4.6,15,13.72,56.06,0.244737781,7.251229465
Consumer Discretionary,AAPL.UW.Equity,1494.779153,2014-09-01,354.768573,100.75,103.74,96.14,103.06,33.1522,1216.5,93.21,94,100,13250,2997,-15380,37432,7748,10282,1.3,4.6,15,13.69,55.4,0.247111913,-1.707317073
Consumer Discretionary,AAPL.UW.Equity,1501.975182,2014-10-01,366.181286,108,108.04,95.18,100.59,33.1522,1164.25,84.4,67,82,33722,-21165,-6923,42123,8467,11165,1.4,5.3,15.6,14.14,54.14,0.261174732,7.196029777
Consumer Discretionary,AAPL.UW.Equity,1512.095553,2014-11-01,209.281018,118.93,119.75,107.73,108.22,33.1522,1182.75,75.79,58,73,33722,-21165,-6923,42123,8467,11165,1.4,5.3,15.6,16.13,52.84,0.305261166,10.12037037
Consumer Discretionary,AAPL.UW.Equity,1504.90645,2014-12-01,325.565805,110.38,119.25,106.33,118.81,15.2366,1206,59.29,53,70,33722,-21165,-6923,42123,8467,11165,1.4,5.3,15.6,15.66,51.64,0.303253292,-7.189102834
Consumer Discretionary,AAPL.UW.Equity,1511.048867,2015-01-01,335.894613,117.16,120,104.64,111.39,15.2366,1260.25,47.22,55,68,19081,-22331,-1739,74599,18024,24246,3.1,5.2,14.8,15.06,50.08,0.30071885,6.142417105
Consumer Discretionary,AAPL.UW.Equity,1520.693797,2015-02-01,262.152483,128.46,133.6,116.09,118.05,15.2366,1214,50.58,56,65,19081,-22331,-1739,74599,18024,24246,3.1,5.2,14.8,18.04,47.69,0.378276368,9.64493001
Consumer Discretionary,AAPL.UW.Equity,1517.556634,2015-03-01,298.77549,124.43,130.28,121.64,129.25,20.1489,1187,47.82,58,71,19081,-22331,-1739,74599,18024,24246,3.1,5.2,14.8,17.57,46.43,0.378419126,-3.137163319
Consumer Discretionary,AAPL.UW.Equity,1518.135272,2015-04-01,241.159748,125.15,134.54,123.1,124.82,20.1489,1180.25,54.45,56,68,14988,-11403,-2755,58010,13569,18278,2.3,5.6,15.3,18.33,44.63,0.410710285,0.578638592
Consumer Discretionary,AAPL.UW.Equity,1522.234353,2015-05-01,224.470175,130.28,132.97,123.37,126.1,20.1489,1191.4,59.27,50,61,14988,-11403,-2755,58010,13569,18278,2.3,5.6,15.3,17.67,43.02,0.410739191,4.099081103
Consumer Discretionary,AAPL.UW.Equity,1518.511602,2015-06-01,219.144968,125.43,131.39,124.48,131.2,28.0697,1171,59.82,49,62,14988,-11403,-2755,58010,13569,18278,2.3,5.6,15.3,17.15,41.76,0.410680077,-3.722750998
Consumer Discretionary,AAPL.UW.Equity,1515.218929,2015-07-01,229.799548,121.3,132.97,119.22,126.9,28.0697,1098.4,50.9,56,71,13475,-1375,-6299,49605,10677,14083,1.9,5.7,14.5,16.07,41.54,0.386856042,-3.292673204
Consumer Discretionary,AAPL.UW.Equity,1508.178534,2015-08-01,335.22101,112.76,122.57,92,121.5,28.0697,1135,42.87,60,70,13475,-1375,-6299,49605,10677,14083,1.9,5.7,14.5,13.85,48.13,0.28776231,-7.040395713
Consumer Discretionary,AAPL.UW.Equity,1505.996909,2015-09-01,255.778892,110.3,116.89,107.36,110.15,26.5192,1114,45.48,76,84,13475,-1375,-6299,49605,10677,14083,1.9,5.7,14.5,13.19,45.84,0.287739965,-2.18162469
Consumer Discretionary,AAPL.UW.Equity,1514.337797,2015-10-01,229.336992,119.5,121.22,107.31,109.07,26.5192,1142.35,46.22,64,76,27463,-20450,-11444,51501,11124,14623,2,5.2,12,14.52,42.45,0.34204947,8.340888486
Consumer Discretionary,AAPL.UW.Equity,1513.333613,2015-11-01,150.646512,118.3,123.81,111,119.87,26.5192,1061.9,42.44,55,71,27463,-20450,-11444,51501,11124,14623,2,5.2,12,14.94,39.35,0.379669632,-1.0041841
Consumer Discretionary,AAPL.UW.Equity,1502.31079,2015-12-01,205.614218,105.26,119.86,104.82,118.75,15.7835,1060,37.19,57,68,27463,-20450,-11444,51501,11124,14623,2,5.2,12,13.59,39.5,0.344050633,-11.02282333
Consumer Discretionary,AAPL.UW.Equity,1494.786564,2016-01-01,250.931301,97.34,105.85,92.4,102.61,15.7835,1111.8,31.68,62,69,11601,-13660,6884,75872,18361,24171,3.2,4.6,11.2,12.44,44,0.282727273,-7.524225727
Consumer Discretionary,AAPL.UW.Equity,1494.118802,2016-02-01,161.324143,96.69,98.82,92.59,96.47,15.7835,1234.9,30.32,53,60,11601,-13660,6884,75872,18361,24171,3.2,4.6,11.2,11.89,42.06,0.282691393,-0.667762482
Consumer Discretionary,AAPL.UW.Equity,1506.839869,2016-03-01,154.286634,108.99,110.42,97.42,97.65,27.3773,1237,37.55,57,62,11601,-13660,6884,75872,18361,24171,3.2,4.6,11.2,19.06,37.88,0.503167899,12.72106733
Consumer Discretionary,AAPL.UW.Equity,1492.84776,2016-04-01,164.278352,93.74,112.39,92.52,108.78,27.3773,1285.65,40.76,59,63,10634,-4470,-9441,50557,10516,13987,1.9,4.6,12.2,16.34,36.01,0.453762844,-13.99210937
Consumer Discretionary,AAPL.UW.Equity,1499.376456,2016-05-01,172.794568,99.86,100.72,89.47,93.97,27.3773,1212.1,46.71,55,62,10634,-4470,-9441,50557,10516,13987,1.9,4.6,12.2,14.95,35.24,0.424233825,6.528696394
Consumer Discretionary,AAPL.UW.Equity,1495.110484,2016-06-01,180.930015,95.6,99.99,91.5,99.02,39.982,1320.75,48.76,48,58,10634,-4470,-9441,50557,10516,13987,1.9,4.6,12.2,14.64,32.31,0.453110492,-4.265972361
Consumer Discretionary,AAPL.UW.Equity,1504.11676,2016-07-01,150.055055,104.21,104.54,94.37,95.49,39.982,1342,44.65,50,65,16126,-7397,-6482,42358,7796,10105,1.4,4.1,11.2,15.62,29.53,0.528953607,9.006276151
Consumer Discretionary,AAPL.UW.Equity,1505.930405,2016-08-01,138.420512,106.1,110.23,104,104.41,39.982,1309.25,44.72,51,60,16126,-7397,-6482,42358,7796,10105,1.4,4.1,11.2,19.94,27.85,0.715978456,1.813645523
Consumer Discretionary,AAPL.UW.Equity,1512.480829,2016-09-01,213.377383,113.05,116.17,102.54,106.14,34.0692,1322.5,45.18,83,93,16126,-7397,-6482,42358,7796,10105,1.4,4.1,11.2,22.93,24.33,0.942457871,6.550424128
Consumer Discretionary,AAPL.UW.Equity,1512.914266,2016-10-01,149.217366,113.54,118.69,112.29,112.71,34.0692,1272,49.78,70,79,27056,-19122,-12047,46852,9014,11761,1.7,4.7,13.8,23.97,22.77,1.052700922,0.433436533
Consumer Discretionary,AAPL.UW.Equity,1510.25441,2016-11-01,163.460045,110.52,113.76,104.09,113.46,34.0692,1178.1,45.66,60,76,27056,-19122,-12047,46852,9014,11761,1.7,4.7,13.8,21.56,28.99,0.743704726,-2.659855558
Consumer Discretionary,AAPL.UW.Equity,1515.049923,2016-12-01,151.477917,115.82,118,108.25,110.37,17.003,1145.9,51.97,53,68,27056,-19122,-12047,46852,9014,11761,1.7,4.7,13.8,23.86,25.95,0.919460501,4.795512125
Consumer Discretionary,ABBV.UN.Equity,NA,2004-01-01,NA,NA,1.58,NA,NA,NA,399.75,34.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-02-01,NA,NA,1.72,NA,NA,NA,395.85,34.68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-03-01,NA,NA,1.74,NA,NA,NA,423.7,36.74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-04-01,NA,NA,1.75,NA,NA,NA,388.5,36.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-05-01,NA,NA,1.77,NA,NA,NA,393.25,40.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-06-01,NA,NA,1.86,NA,NA,NA,395.8,38.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-07-01,NA,NA,1.87,NA,NA,NA,391.4,40.78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-08-01,NA,NA,1.97,NA,NA,NA,407.25,44.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-09-01,NA,NA,2.01,NA,NA,NA,415.65,45.94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-10-01,NA,NA,2.06,NA,NA,NA,425.55,53.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-11-01,NA,NA,2.11,NA,NA,NA,453.4,48.47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2004-12-01,NA,NA,2.16,NA,NA,NA,435.6,43.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-01-01,NA,NA,2.4,NA,NA,NA,422.15,46.84,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-02-01,NA,NA,2.44,NA,NA,NA,435.45,48.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-03-01,NA,NA,2.51,NA,NA,NA,427.5,54.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-04-01,NA,NA,2.55,NA,NA,NA,435.7,52.98,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-05-01,NA,NA,2.59,NA,NA,NA,414.45,49.83,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-06-01,NA,NA,2.64,NA,NA,NA,437.1,56.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-07-01,NA,NA,2.74,NA,NA,NA,429,59,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-08-01,NA,NA,2.75,NA,NA,NA,433.25,64.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-09-01,NA,NA,2.8,NA,NA,NA,473.25,65.59,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-10-01,NA,NA,2.81,NA,NA,NA,470.75,62.26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-11-01,NA,NA,2.82,NA,NA,NA,495.65,58.32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2005-12-01,NA,NA,2.91,NA,NA,NA,513,59.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-01-01,NA,NA,2.97,NA,NA,NA,568.75,65.49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-02-01,NA,NA,2.98,NA,NA,NA,556,61.63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-03-01,NA,NA,2.99,NA,NA,NA,582,62.69,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-04-01,NA,NA,3.11,NA,NA,NA,644,69.44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-05-01,NA,NA,3.16,NA,NA,NA,653,70.84,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-06-01,NA,NA,3.25,NA,NA,NA,613.5,70.95,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-07-01,NA,NA,3.32,NA,NA,NA,632.5,74.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-08-01,NA,NA,3.35,NA,NA,NA,623.5,73.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-09-01,NA,NA,3.37,NA,NA,NA,599.25,63.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-10-01,NA,NA,3.41,NA,NA,NA,603.75,58.89,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-11-01,NA,NA,3.41,NA,NA,NA,646.7,59.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2006-12-01,NA,NA,3.54,NA,NA,NA,632,61.96,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-01-01,NA,NA,3.54,NA,NA,NA,650.5,54.51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-02-01,NA,NA,3.57,NA,NA,NA,664.2,59.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-03-01,NA,NA,3.71,NA,NA,NA,661.75,60.44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-04-01,NA,NA,3.8,NA,NA,NA,677,63.98,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-05-01,NA,NA,3.8,NA,NA,NA,659.1,63.45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-06-01,NA,NA,3.81,NA,NA,NA,650.5,67.49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-07-01,NA,NA,3.83,NA,NA,NA,665.5,74.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-08-01,NA,NA,3.93,NA,NA,NA,672,72.36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-09-01,NA,NA,3.93,NA,NA,NA,743,79.91,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-10-01,NA,NA,3.94,NA,NA,NA,789.5,85.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-11-01,NA,NA,4.01,NA,NA,NA,783.5,94.77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2007-12-01,NA,NA,4.02,NA,NA,NA,833.75,91.69,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-01-01,NA,NA,4.06,NA,NA,NA,923.25,92.97,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-02-01,NA,NA,4.09,NA,NA,NA,971.5,95.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-03-01,NA,NA,4.11,NA,NA,NA,933.5,105.45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-04-01,NA,NA,4.16,NA,NA,NA,871,112.58,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-05-01,NA,NA,4.2,NA,NA,NA,885.75,125.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-06-01,NA,NA,4.21,NA,NA,NA,930.25,133.88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-07-01,NA,NA,4.22,NA,NA,NA,918,133.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-08-01,NA,NA,4.25,NA,NA,NA,833,116.67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-09-01,NA,NA,4.25,NA,NA,NA,884.5,104.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-10-01,NA,NA,4.27,NA,NA,NA,730.75,76.61,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-11-01,NA,NA,4.28,NA,NA,NA,814.5,57.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2008-12-01,NA,NA,4.29,NA,NA,NA,869.75,41.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-01-01,NA,NA,4.29,NA,NA,NA,919.5,41.71,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-02-01,NA,NA,4.32,NA,NA,NA,952,39.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-03-01,NA,NA,4.34,NA,NA,NA,916.5,47.94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-04-01,NA,NA,4.38,NA,NA,NA,883.25,49.65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-05-01,NA,NA,4.4,NA,NA,NA,975.5,59.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-06-01,NA,NA,4.42,NA,NA,NA,934.5,69.64,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-07-01,NA,NA,4.48,NA,NA,NA,939,64.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-08-01,NA,NA,4.55,NA,NA,NA,955.5,71.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-09-01,NA,NA,4.6,NA,NA,NA,995.75,69.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-10-01,NA,NA,4.65,NA,NA,NA,1040,75.72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-11-01,NA,NA,4.67,NA,NA,NA,1175.75,77.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2009-12-01,NA,NA,4.73,NA,NA,NA,1087.5,74.47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-01-01,NA,NA,4.75,NA,NA,NA,1078.5,78.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-02-01,NA,NA,4.8,NA,NA,NA,1108.25,76.39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-03-01,NA,NA,4.82,NA,NA,NA,1115.5,81.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-04-01,NA,NA,4.85,NA,NA,NA,1179.25,84.29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-05-01,NA,NA,4.85,NA,NA,NA,1207.5,73.74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-06-01,NA,NA,4.9,NA,NA,NA,1244,75.34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-07-01,NA,NA,4.9,NA,NA,NA,1169,76.32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-08-01,NA,NA,4.95,NA,NA,NA,1246,76.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,ABBV.UN.Equity,NA,2010-09-01,NA,NA,4.97,NA,NA,NA,1307,75.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
